Actual,Predicted,Residual,Date,Month,AbsError,MonthName,MonthNumber
10113,7440.4424968776,2672.5575031224,2015-02-28,2,2672.5575031224,Feb,2
5277,5085.626356657216,191.3736433427839,2015-02-28,2,191.3736433427839,Feb,2
4393,5037.907734736014,-644.9077347360144,2015-02-28,2,644.9077347360144,Feb,2
4619,5617.965331368934,-998.9653313689341,2015-02-28,2,998.9653313689341,Feb,2
8805,5307.355334999127,3497.644665000873,2015-02-28,2,3497.644665000873,Feb,2
6205,5405.337597251375,799.662402748625,2015-02-28,2,799.662402748625,Feb,2
4739,4915.7445886525675,-176.74458865256747,2015-02-28,2,176.74458865256747,Feb,2
5677,4310.800410887896,1366.1995891121041,2015-02-28,2,1366.1995891121041,Feb,2
5016,5170.004253045685,-154.0042530456849,2015-02-28,2,154.0042530456849,Feb,2
6403,5690.980254589202,712.0197454107984,2015-02-28,2,712.0197454107984,Feb,2
6733,6066.254532493447,666.7454675065528,2015-02-28,2,666.7454675065528,Feb,2
2483,4911.342625780584,-2428.342625780584,2015-02-28,2,2428.342625780584,Feb,2
5320,4796.396906619426,523.6030933805741,2015-02-28,2,523.6030933805741,Feb,2
6656,5659.062191056932,996.9378089430684,2015-02-28,2,996.9378089430684,Feb,2
8456,5530.798018914909,2925.2019810850907,2015-02-28,2,2925.2019810850907,Feb,2
7887,6509.8106087558845,1377.1893912441155,2015-02-28,2,1377.1893912441155,Feb,2
5446,5662.683347076381,-216.68334707638132,2015-02-28,2,216.68334707638132,Feb,2
7021,5297.067070151941,1723.9329298480588,2015-02-28,2,1723.9329298480588,Feb,2
9899,5260.104285625188,4638.895714374812,2015-02-28,2,4638.895714374812,Feb,2
8278,6263.87903689043,2014.1209631095699,2015-02-28,2,2014.1209631095699,Feb,2
3919,4435.623987539875,-516.6239875398751,2015-02-28,2,516.6239875398751,Feb,2
8010,4898.79627121918,3111.20372878082,2015-02-28,2,3111.20372878082,Feb,2
5983,5034.849796485185,948.1502035148151,2015-02-28,2,948.1502035148151,Feb,2
3696,5560.191540945409,-1864.1915409454086,2015-02-28,2,1864.1915409454086,Feb,2
6633,5110.735428193613,1522.2645718063868,2015-02-28,2,1522.2645718063868,Feb,2
6198,5924.506941912667,273.49305808733334,2015-02-28,2,273.49305808733334,Feb,2
7530,5184.638461652008,2345.361538347992,2015-02-28,2,2345.361538347992,Feb,2
7541,5801.472822560434,1739.527177439566,2015-02-28,2,1739.527177439566,Feb,2
7474,5117.119445073855,2356.880554926145,2015-02-28,2,2356.880554926145,Feb,2
8384,5885.279972620279,2498.7200273797207,2015-02-28,2,2498.7200273797207,Feb,2
4411,4575.658436863625,-164.65843686362496,2015-02-28,2,164.65843686362496,Feb,2
8896,5748.161799835536,3147.838200164464,2015-02-28,2,3147.838200164464,Feb,2
6868,6000.013121918921,867.9868780810793,2015-02-28,2,867.9868780810793,Feb,2
3702,5424.453360964981,-1722.4533609649807,2015-02-28,2,1722.4533609649807,Feb,2
3828,4204.586139173189,-376.5861391731887,2015-02-28,2,376.5861391731887,Feb,2
9739,5698.611099944072,4040.3889000559284,2015-02-28,2,4040.3889000559284,Feb,2
8297,5362.274514200311,2934.7254857996886,2015-02-28,2,2934.7254857996886,Feb,2
3776,5613.264962043351,-1837.2649620433513,2015-02-28,2,1837.2649620433513,Feb,2
7319,5406.053902224434,1912.9460977755662,2015-02-28,2,1912.9460977755662,Feb,2
7660,5293.8503756669525,2366.1496243330475,2015-02-28,2,2366.1496243330475,Feb,2
6249,5548.751097493834,700.2489025061659,2015-02-28,2,700.2489025061659,Feb,2
6795,5413.045149267331,1381.954850732669,2015-02-28,2,1381.954850732669,Feb,2
4957,4932.586311009189,24.41368899081135,2015-02-28,2,24.41368899081135,Feb,2
7121,6213.598296710959,907.4017032890406,2015-02-28,2,907.4017032890406,Feb,2
7183,6161.593908959621,1021.4060910403787,2015-02-28,2,1021.4060910403787,Feb,2
6743,3420.7642938064237,3322.2357061935763,2015-02-28,2,3322.2357061935763,Feb,2
7951,5445.116537555208,2505.883462444792,2015-02-28,2,2505.883462444792,Feb,2
9928,4560.65197014311,5367.34802985689,2015-02-28,2,5367.34802985689,Feb,2
747,4818.85420670727,-4071.8542067072704,2015-02-28,2,4071.8542067072704,Feb,2
6957,5556.4245140346175,1400.5754859653825,2015-02-28,2,1400.5754859653825,Feb,2
4473,4562.495004001423,-89.49500400142279,2015-02-28,2,89.49500400142279,Feb,2
13039,6316.336724614113,6722.663275385887,2015-02-28,2,6722.663275385887,Feb,2
5278,4454.310187060153,823.6898129398469,2015-02-28,2,823.6898129398469,Feb,2
3890,5457.204058848642,-1567.2040588486416,2015-02-28,2,1567.2040588486416,Feb,2
18269,5938.722936745646,12330.277063254354,2015-02-28,2,12330.277063254354,Feb,2
8017,5181.831352035777,2835.168647964223,2015-02-28,2,2835.168647964223,Feb,2
7456,5031.153425151977,2424.846574848023,2015-02-28,2,2424.846574848023,Feb,2
3695,5378.844486999529,-1683.8444869995292,2015-02-28,2,1683.8444869995292,Feb,2
1991,4500.851459455909,-2509.851459455909,2015-02-28,2,2509.851459455909,Feb,2
8972,5197.760137926292,3774.2398620737076,2015-02-28,2,3774.2398620737076,Feb,2
8647,6309.05905070962,2337.9409492903796,2015-02-28,2,2337.9409492903796,Feb,2
8870,5151.991120277584,3718.008879722416,2015-02-28,2,3718.008879722416,Feb,2
4088,4712.331047398446,-624.3310473984457,2015-02-28,2,624.3310473984457,Feb,2
6949,4548.583188933233,2400.416811066767,2015-02-28,2,2400.416811066767,Feb,2
7637,4679.381099931663,2957.618900068337,2015-02-28,2,2957.618900068337,Feb,2
6612,6006.105614024535,605.8943859754654,2015-02-28,2,605.8943859754654,Feb,2
7402,6239.236948439066,1162.7630515609344,2015-02-28,2,1162.7630515609344,Feb,2
4189,5130.087900911254,-941.0879009112541,2015-02-28,2,941.0879009112541,Feb,2
4478,5861.2073139350105,-1383.2073139350105,2015-02-28,2,1383.2073139350105,Feb,2
5480,4328.097863674135,1151.9021363258653,2015-02-28,2,1151.9021363258653,Feb,2
7850,5224.56348900203,2625.43651099797,2015-02-28,2,2625.43651099797,Feb,2
3104,5239.200934469496,-2135.200934469496,2015-02-28,2,2135.200934469496,Feb,2
7008,6070.908867813792,937.0911321862077,2015-02-28,2,937.0911321862077,Feb,2
6258,5618.376753797784,639.6232462022163,2015-02-28,2,639.6232462022163,Feb,2
3235,5720.6368679944135,-2485.6368679944135,2015-02-28,2,2485.6368679944135,Feb,2
7090,6040.688936009334,1049.3110639906663,2015-02-28,2,1049.3110639906663,Feb,2
7012,5258.991625834693,1753.008374165307,2015-02-28,2,1753.008374165307,Feb,2
9547,5504.968486761412,4042.0315132385876,2015-02-28,2,4042.0315132385876,Feb,2
7901,4291.42221395456,3609.57778604544,2015-02-28,2,3609.57778604544,Feb,2
6850,5803.796314899664,1046.2036851003359,2015-02-28,2,1046.2036851003359,Feb,2
3711,5998.380016012496,-2287.3800160124956,2015-02-28,2,2287.3800160124956,Feb,2
5584,5523.314693616616,60.68530638338416,2015-02-28,2,60.68530638338416,Feb,2
4301,6519.772506388457,-2218.7725063884573,2015-02-28,2,2218.7725063884573,Feb,2
4776,4453.678625983535,322.3213740164647,2015-02-28,2,322.3213740164647,Feb,2
2289,5370.874041697622,-3081.8740416976216,2015-02-28,2,3081.8740416976216,Feb,2
8140,5518.681611894659,2621.318388105341,2015-02-28,2,2621.318388105341,Feb,2
5539,6309.4489656269725,-770.4489656269725,2015-02-28,2,770.4489656269725,Feb,2
9067,5388.304011713626,3678.695988286374,2015-02-28,2,3678.695988286374,Feb,2
5854,5508.737302127032,345.2626978729677,2015-02-28,2,345.2626978729677,Feb,2
3935,4960.036314274854,-1025.0363142748538,2015-02-28,2,1025.0363142748538,Feb,2
7668,5587.778410095227,2080.2215899047733,2015-02-28,2,2080.2215899047733,Feb,2
2874,4576.87327182875,-1702.8732718287501,2015-02-28,2,1702.8732718287501,Feb,2
5467,5564.077368981874,-97.07736898187432,2015-02-28,2,97.07736898187432,Feb,2
8488,5500.845187577914,2987.1548124220863,2015-02-28,2,2987.1548124220863,Feb,2
4790,5550.273827255209,-760.2738272552087,2015-02-28,2,760.2738272552087,Feb,2
9318,5448.637408027804,3869.3625919721962,2015-02-28,2,3869.3625919721962,Feb,2
3455,5182.40289977091,-1727.4028997709102,2015-02-28,2,1727.4028997709102,Feb,2
2995,6154.844001138787,-3159.8440011387866,2015-02-28,2,3159.8440011387866,Feb,2
4751,5644.676484901662,-893.6764849016618,2015-02-28,2,893.6764849016618,Feb,2
6600,5498.567855217931,1101.4321447820694,2015-02-28,2,1101.4321447820694,Feb,2
9214,6039.812512424862,3174.187487575138,2015-02-28,2,3174.187487575138,Feb,2
9206,5289.086864982994,3916.9131350170064,2015-02-28,2,3916.9131350170064,Feb,2
10009,5512.522531583119,4496.477468416881,2015-02-28,2,4496.477468416881,Feb,2
6425,6412.745900325564,12.254099674435565,2015-02-28,2,12.254099674435565,Feb,2
9757,5979.264369880402,3777.7356301195978,2015-02-28,2,3777.7356301195978,Feb,2
8445,4676.284709068015,3768.715290931985,2015-02-28,2,3768.715290931985,Feb,2
6250,5338.354121307755,911.6458786922449,2015-02-28,2,911.6458786922449,Feb,2
7084,5714.984375087108,1369.0156249128922,2015-02-28,2,1369.0156249128922,Feb,2
8977,5527.687275051576,3449.312724948424,2015-02-28,2,3449.312724948424,Feb,2
6201,5427.102013523603,773.8979864763969,2015-02-28,2,773.8979864763969,Feb,2
10884,5433.665648937662,5450.334351062338,2015-02-28,2,5450.334351062338,Feb,2
7375,5645.248981891404,1729.7510181085963,2015-02-28,2,1729.7510181085963,Feb,2
1615,5167.936112976371,-3552.936112976371,2015-02-28,2,3552.936112976371,Feb,2
8640,4285.863303018035,4354.136696981965,2015-02-28,2,4354.136696981965,Feb,2
1344,5266.478259196127,-3922.4782591961266,2015-02-28,2,3922.4782591961266,Feb,2
2953,5452.126807236782,-2499.126807236782,2015-02-28,2,2499.126807236782,Feb,2
5303,5418.325042848795,-115.32504284879542,2015-02-28,2,115.32504284879542,Feb,2
6177,5960.77676267529,216.22323732470977,2015-02-28,2,216.22323732470977,Feb,2
4438,5801.588720542524,-1363.5887205425242,2015-02-28,2,1363.5887205425242,Feb,2
7334,6372.01340090725,961.9865990927501,2015-02-28,2,961.9865990927501,Feb,2
10607,4282.2797686528065,6324.7202313471935,2015-02-28,2,6324.7202313471935,Feb,2
4439,5795.018131129822,-1356.018131129822,2015-02-28,2,1356.018131129822,Feb,2
6651,5439.99920627111,1211.0007937288901,2015-02-28,2,1211.0007937288901,Feb,2
7155,5920.238724852417,1234.7612751475826,2015-02-28,2,1234.7612751475826,Feb,2
7084,4531.191880403785,2552.808119596215,2015-02-28,2,2552.808119596215,Feb,2
5336,6293.948188382114,-957.9481883821136,2015-02-28,2,957.9481883821136,Feb,2
3610,6339.072399064695,-2729.0723990646948,2015-02-28,2,2729.0723990646948,Feb,2
3386,4515.051527150616,-1129.0515271506156,2015-02-28,2,1129.0515271506156,Feb,2
9374,5079.440028902463,4294.559971097537,2015-02-28,2,4294.559971097537,Feb,2
6412,7458.9493843060045,-1046.9493843060045,2015-02-28,2,1046.9493843060045,Feb,2
3254,5762.303590483585,-2508.303590483585,2015-02-28,2,2508.303590483585,Feb,2
3826,5298.831494811428,-1472.8314948114275,2015-02-28,2,1472.8314948114275,Feb,2
5141,4781.568754221487,359.4312457785127,2015-02-28,2,359.4312457785127,Feb,2
8276,5913.410017068469,2362.5899829315313,2015-02-28,2,2362.5899829315313,Feb,2
3055,4152.145213213982,-1097.145213213982,2015-02-28,2,1097.145213213982,Feb,2
8257,4877.944516749238,3379.0554832507623,2015-02-28,2,3379.0554832507623,Feb,2
5377,5282.486491654563,94.513508345437,2015-02-28,2,94.513508345437,Feb,2
2034,4592.848580390215,-2558.848580390215,2015-02-28,2,2558.848580390215,Feb,2
6508,6091.5279114620935,416.47208853790653,2015-02-28,2,416.47208853790653,Feb,2
3482,5493.332518370909,-2011.3325183709094,2015-02-28,2,2011.3325183709094,Feb,2
6855,6010.600804774818,844.3991952251818,2015-02-28,2,844.3991952251818,Feb,2
10489,6055.908695119113,4433.091304880887,2015-02-28,2,4433.091304880887,Feb,2
2602,5411.738861912192,-2809.738861912192,2015-02-28,2,2809.738861912192,Feb,2
7493,6364.691337759694,1128.3086622403061,2015-02-28,2,1128.3086622403061,Feb,2
8658,5885.773728200205,2772.2262717997946,2015-02-28,2,2772.2262717997946,Feb,2
5628,5724.409849778371,-96.4098497783707,2015-02-28,2,96.4098497783707,Feb,2
4814,4729.254241469258,84.74575853074202,2015-02-28,2,84.74575853074202,Feb,2
10314,5258.427339668822,5055.572660331178,2015-02-28,2,5055.572660331178,Feb,2
4940,5671.330697800295,-731.3306978002947,2015-02-28,2,731.3306978002947,Feb,2
7325,3821.8896158385032,3503.1103841614968,2015-02-28,2,3503.1103841614968,Feb,2
10878,6074.88653153702,4803.11346846298,2015-02-28,2,4803.11346846298,Feb,2
3374,5233.074354596931,-1859.0743545969308,2015-02-28,2,1859.0743545969308,Feb,2
6992,5841.016112479818,1150.9838875201822,2015-02-28,2,1150.9838875201822,Feb,2
6874,5842.622250847024,1031.3777491529763,2015-02-28,2,1031.3777491529763,Feb,2
3564,4902.651993594598,-1338.651993594598,2015-02-28,2,1338.651993594598,Feb,2
7870,6446.168212254444,1423.8317877455556,2015-02-28,2,1423.8317877455556,Feb,2
8249,5044.451293299353,3204.548706700647,2015-02-28,2,3204.548706700647,Feb,2
4415,5032.428620505467,-617.4286205054668,2015-02-28,2,617.4286205054668,Feb,2
11174,4134.819349307654,7039.180650692346,2015-02-28,2,7039.180650692346,Feb,2
7613,5740.6983832478,1872.3016167522,2015-02-28,2,1872.3016167522,Feb,2
4735,5158.5172397247225,-423.51723972472246,2015-02-28,2,423.51723972472246,Feb,2
1568,4942.788654542906,-3374.7886545429064,2015-02-28,2,3374.7886545429064,Feb,2
22824,6087.913725010672,16736.086274989328,2015-02-28,2,16736.086274989328,Feb,2
4384,5488.701477435621,-1104.7014774356212,2015-02-28,2,1104.7014774356212,Feb,2
2691,4627.025027363648,-1936.0250273636484,2015-02-28,2,1936.0250273636484,Feb,2
5677,4358.209988146933,1318.790011853067,2015-02-28,2,1318.790011853067,Feb,2
7175,6200.244303849264,974.7556961507362,2015-02-28,2,974.7556961507362,Feb,2
7506,5042.801071783557,2463.198928216443,2015-02-28,2,2463.198928216443,Feb,2
8586,5557.869455922715,3028.130544077285,2015-02-28,2,3028.130544077285,Feb,2
9430,6171.505890588654,3258.4941094113456,2015-02-28,2,3258.4941094113456,Feb,2
5896,4970.734458979685,925.2655410203151,2015-02-28,2,925.2655410203151,Feb,2
7450,5346.884232485987,2103.115767514013,2015-02-28,2,2103.115767514013,Feb,2
2933,4922.5811759236385,-1989.5811759236385,2015-02-28,2,1989.5811759236385,Feb,2
9206,5181.585437234637,4024.4145627653634,2015-02-28,2,4024.4145627653634,Feb,2
7729,4631.51742428029,3097.4825757197104,2015-02-28,2,3097.4825757197104,Feb,2
6566,5759.230139166786,806.7698608332139,2015-02-28,2,806.7698608332139,Feb,2
5216,5424.238513960881,-208.2385139608814,2015-02-28,2,208.2385139608814,Feb,2
2329,5448.560472390702,-3119.5604723907018,2015-02-28,2,3119.5604723907018,Feb,2
3561,4075.4497604092176,-514.4497604092176,2015-02-28,2,514.4497604092176,Feb,2
10810,5638.054862981924,5171.945137018076,2015-02-28,2,5171.945137018076,Feb,2
7124,5673.8526366039005,1450.1473633960995,2015-02-28,2,1450.1473633960995,Feb,2
6943,5529.288673810341,1413.7113261896593,2015-02-28,2,1413.7113261896593,Feb,2
12862,6019.029589432728,6842.970410567272,2015-02-28,2,6842.970410567272,Feb,2
5668,5355.364136630291,312.6358633697091,2015-02-28,2,312.6358633697091,Feb,2
5388,6522.5671563461365,-1134.5671563461365,2015-02-28,2,1134.5671563461365,Feb,2
6086,5302.79555667963,783.20444332037,2015-02-28,2,783.20444332037,Feb,2
2692,4532.621556379949,-1840.6215563799487,2015-02-28,2,1840.6215563799487,Feb,2
2380,5077.810861750186,-2697.8108617501857,2015-02-28,2,2697.8108617501857,Feb,2
4766,5313.198090194754,-547.1980901947536,2015-02-28,2,547.1980901947536,Feb,2
7344,6417.430228165147,926.5697718348529,2015-02-28,2,926.5697718348529,Feb,2
10330,6271.238733269885,4058.7612667301146,2015-02-28,2,4058.7612667301146,Feb,2
7209,5494.676720234478,1714.3232797655219,2015-02-28,2,1714.3232797655219,Feb,2
5753,4451.989427598775,1301.0105724012246,2015-02-28,2,1301.0105724012246,Feb,2
3430,5283.130785085697,-1853.1307850856974,2015-02-28,2,1853.1307850856974,Feb,2
9851,5633.4768063139345,4217.5231936860655,2015-02-28,2,4217.5231936860655,Feb,2
6179,4692.400331019191,1486.599668980809,2015-02-28,2,1486.599668980809,Feb,2
3767,4154.14596641899,-387.1459664189897,2015-02-28,2,387.1459664189897,Feb,2
6053,5675.294223704055,377.7057762959448,2015-02-28,2,377.7057762959448,Feb,2
7515,6058.9138968470215,1456.0861031529785,2015-02-28,2,1456.0861031529785,Feb,2
3955,3997.3491926503775,-42.34919265037752,2015-02-28,2,42.34919265037752,Feb,2
7963,6260.229947986576,1702.770052013424,2015-02-28,2,1702.770052013424,Feb,2
2917,5046.633755408548,-2129.6337554085476,2015-02-28,2,2129.6337554085476,Feb,2
5205,5440.246892660245,-235.24689266024507,2015-02-28,2,235.24689266024507,Feb,2
6142,5743.780689339008,398.21931066099205,2015-02-28,2,398.21931066099205,Feb,2
6255,5959.582612978906,295.4173870210943,2015-02-28,2,295.4173870210943,Feb,2
6152,5450.753821510967,701.2461784890329,2015-02-28,2,701.2461784890329,Feb,2
5425,6088.966168422165,-663.9661684221646,2015-02-28,2,663.9661684221646,Feb,2
5832,4637.78907918607,1194.21092081393,2015-02-28,2,1194.21092081393,Feb,2
10710,4421.70606852576,6288.29393147424,2015-02-28,2,6288.29393147424,Feb,2
2841,4788.866527198377,-1947.8665271983773,2015-02-28,2,1947.8665271983773,Feb,2
3096,5596.828215046233,-2500.828215046233,2015-02-28,2,2500.828215046233,Feb,2
3689,4867.624491745664,-1178.6244917456643,2015-02-28,2,1178.6244917456643,Feb,2
6573,6206.75853947681,366.24146052318974,2015-02-28,2,366.24146052318974,Feb,2
5558,5582.225233277219,-24.22523327721865,2015-02-28,2,24.22523327721865,Feb,2
10878,5125.06843153041,5752.93156846959,2015-02-28,2,5752.93156846959,Feb,2
6297,4952.893661008653,1344.106338991347,2015-02-28,2,1344.106338991347,Feb,2
6824,5923.112163965154,900.8878360348463,2015-02-28,2,900.8878360348463,Feb,2
3577,4593.90472636561,-1016.9047263656103,2015-02-28,2,1016.9047263656103,Feb,2
4062,5317.420574298623,-1255.4205742986233,2015-02-28,2,1255.4205742986233,Feb,2
15369,6365.363089039543,9003.636910960457,2015-02-28,2,9003.636910960457,Feb,2
5145,5521.625999276963,-376.62599927696283,2015-02-28,2,376.62599927696283,Feb,2
6318,6161.056116103282,156.94388389671803,2015-02-28,2,156.94388389671803,Feb,2
4383,5242.643812613707,-859.6438126137073,2015-02-28,2,859.6438126137073,Feb,2
6210,4856.084349712706,1353.9156502872938,2015-02-28,2,1353.9156502872938,Feb,2
8004,6311.71698576308,1692.2830142369203,2015-02-28,2,1692.2830142369203,Feb,2
3159,5233.603614301159,-2074.603614301159,2015-02-28,2,2074.603614301159,Feb,2
5591,5047.7568009759125,543.2431990240875,2015-02-28,2,543.2431990240875,Feb,2
5786,5987.350133201602,-201.35013320160215,2015-02-28,2,201.35013320160215,Feb,2
12450,5450.153452404687,6999.846547595313,2015-02-28,2,6999.846547595313,Feb,2
3246,4627.143355222972,-1381.1433552229719,2015-02-28,2,1381.1433552229719,Feb,2
9760,6371.473385448597,3388.5266145514033,2015-02-28,2,3388.5266145514033,Feb,2
8314,4546.519976698153,3767.480023301847,2015-02-28,2,3767.480023301847,Feb,2
6325,4549.193403897807,1775.806596102193,2015-02-28,2,1775.806596102193,Feb,2
6050,5532.233774662687,517.7662253373128,2015-02-28,2,517.7662253373128,Feb,2
7607,5610.624086797499,1996.3759132025007,2015-02-28,2,1996.3759132025007,Feb,2
4318,5612.3582647582225,-1294.3582647582225,2015-02-28,2,1294.3582647582225,Feb,2
8294,5632.283698057843,2661.716301942157,2015-02-28,2,2661.716301942157,Feb,2
2024,10869.942636295076,-8845.942636295076,2015-02-28,2,8845.942636295076,Feb,2
4844,5765.400620794884,-921.4006207948842,2015-02-28,2,921.4006207948842,Feb,2
6929,5549.9380891798355,1379.0619108201645,2015-02-28,2,1379.0619108201645,Feb,2
9733,5600.040374052449,4132.959625947551,2015-02-28,2,4132.959625947551,Feb,2
6693,5571.972857383691,1121.027142616309,2015-02-28,2,1121.027142616309,Feb,2
9799,5958.48038743998,3840.5196125600196,2015-02-28,2,3840.5196125600196,Feb,2
6462,4838.928676193755,1623.0713238062453,2015-02-28,2,1623.0713238062453,Feb,2
4190,6232.941028304311,-2042.9410283043107,2015-02-28,2,2042.9410283043107,Feb,2
7507,6055.2487568614015,1451.7512431385985,2015-02-28,2,1451.7512431385985,Feb,2
3571,4922.126219189522,-1351.126219189522,2015-02-28,2,1351.126219189522,Feb,2
5353,5669.439960642689,-316.4399606426887,2015-02-28,2,316.4399606426887,Feb,2
7143,4832.518636513734,2310.4813634862658,2015-02-28,2,2310.4813634862658,Feb,2
8716,4857.71202272817,3858.2879772718297,2015-02-28,2,3858.2879772718297,Feb,2
25246,6364.231537266489,18881.76846273351,2015-02-28,2,18881.76846273351,Feb,2
6807,6164.89876619578,642.1012338042201,2015-02-28,2,642.1012338042201,Feb,2
9132,6489.908195225784,2642.091804774216,2015-02-28,2,2642.091804774216,Feb,2
2907,5166.487760269345,-2259.487760269345,2015-02-28,2,2259.487760269345,Feb,2
4066,6338.099550497165,-2272.099550497165,2015-02-28,2,2272.099550497165,Feb,2
3389,4991.735996515345,-1602.7359965153446,2015-02-28,2,1602.7359965153446,Feb,2
2631,5745.597482084209,-3114.5974820842093,2015-02-28,2,3114.5974820842093,Feb,2
5632,4962.369242209941,669.6307577900589,2015-02-28,2,669.6307577900589,Feb,2
3005,5830.5951570367615,-2825.5951570367615,2015-02-28,2,2825.5951570367615,Feb,2
5483,5046.661156949849,436.3388430501509,2015-02-28,2,436.3388430501509,Feb,2
6195,4874.058741469897,1320.9412585301034,2015-02-28,2,1320.9412585301034,Feb,2
6705,4903.533113676764,1801.4668863232364,2015-02-28,2,1801.4668863232364,Feb,2
7670,5144.960852020333,2525.039147979667,2015-02-28,2,2525.039147979667,Feb,2
9108,6109.022058824688,2998.9779411753116,2015-02-28,2,2998.9779411753116,Feb,2
3505,4799.735506456345,-1294.7355064563453,2015-02-28,2,1294.7355064563453,Feb,2
8034,5796.979066493543,2237.0209335064574,2015-02-28,2,2237.0209335064574,Feb,2
5178,5657.031055370258,-479.0310553702584,2015-02-28,2,479.0310553702584,Feb,2
4270,4617.552057109744,-347.55205710974406,2015-02-28,2,347.55205710974406,Feb,2
7452,6081.541356532223,1370.4586434677767,2015-02-28,2,1370.4586434677767,Feb,2
4147,5134.5087653096125,-987.5087653096125,2015-02-28,2,987.5087653096125,Feb,2
12220,5368.768450671196,6851.231549328804,2015-02-28,2,6851.231549328804,Feb,2
2976,4804.0338954955805,-1828.0338954955805,2015-02-28,2,1828.0338954955805,Feb,2
7221,4644.53854804064,2576.4614519593597,2015-02-28,2,2576.4614519593597,Feb,2
6860,6146.045029347617,713.954970652383,2015-02-28,2,713.954970652383,Feb,2
7935,6215.337480060029,1719.6625199399714,2015-02-28,2,1719.6625199399714,Feb,2
6523,5159.190638416534,1363.809361583466,2015-02-28,2,1363.809361583466,Feb,2
3813,4951.917622287117,-1138.9176222871174,2015-02-28,2,1138.9176222871174,Feb,2
6828,4863.028957777657,1964.9710422223434,2015-02-28,2,1964.9710422223434,Feb,2
8690,7746.661746556318,943.3382534436823,2015-02-28,2,943.3382534436823,Feb,2
2577,5468.322522554052,-2891.322522554052,2015-02-28,2,2891.322522554052,Feb,2
14878,5295.682337727951,9582.31766227205,2015-02-28,2,9582.31766227205,Feb,2
4694,5539.777649545256,-845.7776495452563,2015-02-28,2,845.7776495452563,Feb,2
7326,5899.3343060378975,1426.6656939621025,2015-02-28,2,1426.6656939621025,Feb,2
7904,5685.637758827448,2218.362241172552,2015-02-28,2,2218.362241172552,Feb,2
11990,5348.9970695482625,6641.0029304517375,2015-02-28,2,6641.0029304517375,Feb,2
4029,4708.212321172585,-679.2123211725848,2015-02-28,2,679.2123211725848,Feb,2
5770,6428.1080516601505,-658.1080516601505,2015-02-28,2,658.1080516601505,Feb,2
8135,6253.46644971965,1881.53355028035,2015-02-28,2,1881.53355028035,Feb,2
7357,4954.922424471064,2402.077575528936,2015-02-28,2,2402.077575528936,Feb,2
5800,5371.61166232932,428.3883376706799,2015-02-28,2,428.3883376706799,Feb,2
6515,4746.0038799102185,1768.9961200897815,2015-02-28,2,1768.9961200897815,Feb,2
5214,5086.928670823545,127.07132917645504,2015-02-28,2,127.07132917645504,Feb,2
7612,6100.785366078402,1511.2146339215979,2015-02-28,2,1511.2146339215979,Feb,2
4097,4262.909744879464,-165.9097448794637,2015-02-28,2,165.9097448794637,Feb,2
8254,6167.290368042974,2086.7096319570264,2015-02-28,2,2086.7096319570264,Feb,2
5918,5901.394959749392,16.605040250608,2015-02-28,2,16.605040250608,Feb,2
4183,4322.827538091573,-139.82753809157293,2015-02-28,2,139.82753809157293,Feb,2
4996,5947.918904675898,-951.9189046758984,2015-02-28,2,951.9189046758984,Feb,2
5212,4808.844846905529,403.15515309447073,2015-02-28,2,403.15515309447073,Feb,2
8187,5085.248410159111,3101.751589840889,2015-02-28,2,3101.751589840889,Feb,2
2770,4574.379122860613,-1804.3791228606133,2015-02-28,2,1804.3791228606133,Feb,2
5533,5469.131392308889,63.86860769111081,2015-02-28,2,63.86860769111081,Feb,2
6262,6062.85355424587,199.14644575412967,2015-02-28,2,199.14644575412967,Feb,2
6907,4772.939119774994,2134.0608802250063,2015-02-28,2,2134.0608802250063,Feb,2
9312,4678.059800135205,4633.940199864795,2015-02-28,2,4633.940199864795,Feb,2
8256,4374.522957574867,3881.477042425133,2015-02-28,2,3881.477042425133,Feb,2
10524,5785.290359245526,4738.709640754474,2015-02-28,2,4738.709640754474,Feb,2
8192,5526.978784733365,2665.0212152666354,2015-02-28,2,2665.0212152666354,Feb,2
4749,4500.394788687379,248.60521131262067,2015-02-28,2,248.60521131262067,Feb,2
4675,5504.95470831226,-829.9547083122598,2015-02-28,2,829.9547083122598,Feb,2
3795,5428.125241682312,-1633.1252416823118,2015-02-28,2,1633.1252416823118,Feb,2
6046,4797.240597397526,1248.7594026024744,2015-02-28,2,1248.7594026024744,Feb,2
7088,5500.560243891698,1587.4397561083024,2015-02-28,2,1587.4397561083024,Feb,2
4113,5583.562400845956,-1470.5624008459563,2015-02-28,2,1470.5624008459563,Feb,2
6314,5148.357912916079,1165.642087083921,2015-02-28,2,1165.642087083921,Feb,2
5232,5563.848549885763,-331.8485498857626,2015-02-28,2,331.8485498857626,Feb,2
3368,5164.386271981843,-1796.3862719818426,2015-02-28,2,1796.3862719818426,Feb,2
7485,5965.251876933646,1519.7481230663543,2015-02-28,2,1519.7481230663543,Feb,2
6586,5894.441725886456,691.558274113544,2015-02-28,2,691.558274113544,Feb,2
4771,5685.49563082392,-914.4956308239198,2015-02-28,2,914.4956308239198,Feb,2
7180,4980.021998903074,2199.978001096926,2015-02-28,2,2199.978001096926,Feb,2
8951,5703.093986818887,3247.906013181113,2015-02-28,2,3247.906013181113,Feb,2
3771,4718.625106643274,-947.6251066432742,2015-02-28,2,947.6251066432742,Feb,2
